is_retweet,retweet_retweet_count,retweet_screen_name,retweet_text,text
1,76,johnnjenga,"Knowing Kenya too well, the boda boda issue will be dealt with harshly like the Michuki safety-belt speed governor rules, then, after a few days, weeks, boda bodas will be back to their hooliganism until thy next horrible video come. Like hot tea, it will grow cold @FredMatiangi.","RT @johnnjenga: Knowing Kenya too well, the boda boda issue will be dealt with harshly like the Michuki safety-belt speed governor rules, t…"
1,72,jumaf3,I know of a police officer who has 21 motorbikes in Nairobi... 99% of these hooligans on boda bodas don't own a single motorbike. They are riding other people's. Most motorbikes in Nairobi are owned by traffic cops that is why many will never spend a night behind walls.,RT @jumaf3: I know of a police officer who has 21 motorbikes in Nairobi... 99% of these hooligans on boda bodas don't own a single motorbik…
1,1,,There is nothing like regulating Boda Boda. The Police just found a new Avenue of collecting bribes  👀,RT @heisronny: There is nothing like regulating Boda Boda. The Police just found a new Avenue of collecting bribes  👀
1,263,gabrieloguda,"Boda Bodas are being fined 35,000 each for riding on pavements and for causing obstruction. Already 200 processed at Milimani Law Courts just today. These guys will be forced to self-regulate or be run out of business.","RT @gabrieloguda: Boda Bodas are being fined 35,000 each for riding on pavements and for causing obstruction. Already 200 processed at Mili…"
1,303,drusila_livia,"¿Sabías que la mujer romana se hacía adulta a los 12 años? 

¿Que existían dos tipos de boda?

¿Y que el aborto era lícito?

Exacto, hoy por el #8M  vamos a hablar de las mujeres en la antigua Roma
[⬇️Dentro Hilo⬇️] https://t.co/G1NQ59S5sw","RT @drusila_livia: ¿Sabías que la mujer romana se hacía adulta a los 12 años? 

¿Que existían dos tipos de boda?

¿Y que el aborto era líci…"
1,775,NationBreaking,PRESIDENT KENYATTA orders crackdown on all boda boda operators in Nairobi and across the country; says all operators will be registered https://t.co/HJu6t2DjDb,RT @NationBreaking: PRESIDENT KENYATTA orders crackdown on all boda boda operators in Nairobi and across the country; says all operators wi…
1,209,kalu_lepariyo,"While condemning that disturbing and heartbreaking video of a lady being harassed by Boda boda at Forest Road,let's also condemn and call for restoration of peace in Baringo. Our people are butchered daily by bandits and no one seems to care. https://t.co/HUV5SpRPws","RT @kalu_lepariyo: While condemning that disturbing and heartbreaking video of a lady being harassed by Boda boda at Forest Road,let's also…"
0,,,,"Demonstrators stage a protest in Nairobi after boda-boda riders viciously attack a female motorist

Our story✍️https://t.co/zCDRsWAxGC

📸Yasuyoshi CHIBA.

#AFP https://t.co/JyenG4ChVQ"
0,,,,"IG Hillary Mutyambai's son David Nzioka was charged with causing the death of two boda boda riders in December 2021.

Nzioka is alleged to have swerved the vehicle to the wrong side of the road and caused the deadly accident.
#tukonews
https://t.co/4KvzUQurMK"
0,,,,There is nothing like regulating Boda Boda. The Police just found a new Avenue of collecting bribes  👀
1,14,ItsJeffreyJeff,99.9% ya boda boda operators hua hawa-observe traffic rules..thats why fatalities hua wengi sana,RT @ItsJeffreyJeff: 99.9% ya boda boda operators hua hawa-observe traffic rules..thats why fatalities hua wengi sana
0,,,,"A BODA BODA;
Feeds families
Pays rent
Pays school fees
Pays NHIF
pays 50 to corrupt kops
Pays taxes
Employs thousands 
Pays bills

But what do they do?Take you to court and fine you 35k to popularise odingaism,because of a few illiterate people.
What about banditry in Baringo? https://t.co/jTGMuAs6KZ"
1,250,brendawambui,"It really breaks my heart, because this is how #MyDressMyChoice came about when we did it in 2014.

Back then, the perpetrators were men in the matatu industry.

Now, it’s men who ride boda bodas. 

But the violence? It’s still the same. 

8 years later. A day before #IWD","RT @brendawambui: It really breaks my heart, because this is how #MyDressMyChoice came about when we did it in 2014.

Back then, the perpet…"
1,3,FemnetProg,".@TransportKE, the boda boda incident has again shown the barbaric brutality of the public transport sector in Kenya. You need to act NOW in stopping the never-ending violence against all genders.

#EndSGBV #IWD2022 #BreakTheBias 

(6/7)","RT @FemnetProg: .@TransportKE, the boda boda incident has again shown the barbaric brutality of the public transport sector in Kenya. You n…"
1,7,FemnetProg,"On the eve of #IWD2022, we witnessed a woman being sexually assaulted by boda boda riders in public. We would like to 'thank' all the Kenyan government institutions, leaders and public servants for sharing their statements. 

However... 

#EndSGBV #BreakTheBias 

(1/7)","RT @FemnetProg: On the eve of #IWD2022, we witnessed a woman being sexually assaulted by boda boda riders in public. We would like to 'than…"
1,205,mr_gaypornx,"El novio el día de su boda, en lugar de chupar vagina se va a chuparle la verga a su padrino de matrimonio https://t.co/L52cQJy0d6","RT @mr_gaypornx: El novio el día de su boda, en lugar de chupar vagina se va a chuparle la verga a su padrino de matrimonio https://t.co/L5…"
1,303,drusila_livia,"¿Sabías que la mujer romana se hacía adulta a los 12 años? 

¿Que existían dos tipos de boda?

¿Y que el aborto era lícito?

Exacto, hoy por el #8M  vamos a hablar de las mujeres en la antigua Roma
[⬇️Dentro Hilo⬇️] https://t.co/G1NQ59S5sw","RT @drusila_livia: ¿Sabías que la mujer romana se hacía adulta a los 12 años? 

¿Que existían dos tipos de boda?

¿Y que el aborto era líci…"
1,6,TheStarKenya,"All boda bodas will be registered afresh - Uhuru
https://t.co/sZFF1ZRy6d","RT @TheStarKenya: All boda bodas will be registered afresh - Uhuru
https://t.co/sZFF1ZRy6d"
0,,,,"Boda boda's have been behaving like a gangland world where the outlaws calls the shot,they apply the law of the jungle by burning vehicles and even killing motorists even if they were on the wrong side of the law,they must be cut to size."
0,,,,"Sonko, family banned from the US soil over corruption and theft of public money https://t.co/JSgN0brEmW 

Mike Sonko| Githurai| Nairobi CBD| Nduthi| Boda Boda https://t.co/dk83O9uY0J"
0,,,,Boda boda is just a criminal gang the few decent ones not withstanding. They have made this country look like a banana Republic. They thrive in chaos and every gender has suffered in the hands of these crooks. They are behind 99% of robberies happening around the country.
1,2,QuovadisYoutHub,"#TuesdayMotivation
#Quoteoftheday
#Quotesdaily
#Inspirationalquotes
#TuesdayThoughts 
#Inspire 
#Motivatedaily
#Boda https://t.co/YlehqCdoOY","RT @QuovadisYoutHub: #TuesdayMotivation
#Quoteoftheday
#Quotesdaily
#Inspirationalquotes
#TuesdayThoughts 
#Inspire 
#Motivatedaily
#Boda h…"
1,388,Wordslinger__,"Hear me out: banning Boda Boda is not a solution. Bodas help us navigate a clogged city, help put food on many tables. I've met a proud Boda guy who had a son joining campus off the sweat of his bike, a Bajaj Boxer. In this tough economy, they keep kids in school and necessary","RT @Wordslinger__: Hear me out: banning Boda Boda is not a solution. Bodas help us navigate a clogged city, help put food on many tables. I…"
1,470,ntvkenya,"UPDATE: About 200 boda boda riders have been fined KSh. 35,000 each, at Milimani Law Courts, for riding along the pavements and causing obstruction. https://t.co/ku03mxADcw","RT @ntvkenya: UPDATE: About 200 boda boda riders have been fined KSh. 35,000 each, at Milimani Law Courts, for riding along the pavements a…"
1,422,_fels1,"Boda boda guys have always been rogue, irrational and acted in total disregard to the law. Uhuru seem to have known that today. They have never favored any gender in their unruliness. There is need to bring order in the sector, but we cannot treat diarrhea by stitching the anus.","RT @_fels1: Boda boda guys have always been rogue, irrational and acted in total disregard to the law. Uhuru seem to have known that today.…"
0,,,,"☄️☄️designed to fit your car seats. Leather upholstery 
Delivery and fitting can be done countrywide 
    ☎️0724457647 

Githurai
Boda Boda
Inter Milan forest road theuri 
Charles Keter
Muhoozi Kidero roysambu https://t.co/8qy4ghYBUp"
1,32,PharaohMenya,"There's no dealing with boda boda menace till we have a functional transport system. We had one half a century ago, so what makes it so difficult today? Lack of political will. So why don't politicians want functional transport in Kenya? Honestly, I'm still trying to figure that","RT @PharaohMenya: There's no dealing with boda boda menace till we have a functional transport system. We had one half a century ago, so wh…"
1,12,desmovd,"WEB DESIGN, SOFTWARE  &amp; MOBILE APP DEVELOPMENT TRAINING 

Become a world class full stack developer NOW!

INTAKE Ongoing

4months of 100% Practical Training.

SEE THE COURSE DETAILS HERE:
https://t.co/CeVxachNmD

Nduthi Boda Boda Eric Omondi Kroos Bahati https://t.co/zxP3rH19Xd","RT @desmovd: WEB DESIGN, SOFTWARE  &amp; MOBILE APP DEVELOPMENT TRAINING 

Become a world class full stack developer NOW!

INTAKE Ongoing

4mon…"
1,2,,"Demonstrators stage a protest in Nairobi after boda-boda riders viciously attack a female motorist

Our story✍️https://t.co/zCDRsWAxGC

📸Yasuyoshi CHIBA.

#AFP https://t.co/JyenG4ChVQ","RT @OrindeHillary: Demonstrators stage a protest in Nairobi after boda-boda riders viciously attack a female motorist

Our story✍️https://t…"
1,470,ntvkenya,"UPDATE: About 200 boda boda riders have been fined KSh. 35,000 each, at Milimani Law Courts, for riding along the pavements and causing obstruction. https://t.co/ku03mxADcw","RT @ntvkenya: UPDATE: About 200 boda boda riders have been fined KSh. 35,000 each, at Milimani Law Courts, for riding along the pavements a…"
1,24,TheStarKenya,"Over 100 boda-boda riders arraigned, fined Sh35,000 each for riding along the pavements and causing obstruction.

🎥: DOUGLAS OKIDDY https://t.co/aMv8girBX2","RT @TheStarKenya: Over 100 boda-boda riders arraigned, fined Sh35,000 each for riding along the pavements and causing obstruction.

🎥: DOUG…"
1,12,desmovd,"WEB DESIGN, SOFTWARE  &amp; MOBILE APP DEVELOPMENT TRAINING 

Become a world class full stack developer NOW!

INTAKE Ongoing

4months of 100% Practical Training.

SEE THE COURSE DETAILS HERE:
https://t.co/CeVxachNmD

Nduthi Boda Boda Eric Omondi Kroos Bahati https://t.co/zxP3rH19Xd","RT @desmovd: WEB DESIGN, SOFTWARE  &amp; MOBILE APP DEVELOPMENT TRAINING 

Become a world class full stack developer NOW!

INTAKE Ongoing

4mon…"
1,470,ntvkenya,"UPDATE: About 200 boda boda riders have been fined KSh. 35,000 each, at Milimani Law Courts, for riding along the pavements and causing obstruction. https://t.co/ku03mxADcw","RT @ntvkenya: UPDATE: About 200 boda boda riders have been fined KSh. 35,000 each, at Milimani Law Courts, for riding along the pavements a…"
0,,,,@PavementsSafe @Ma3Route @Sir_Labz @BodaAssnofKenya @KenyanTraffic @StateHouseKenya Time to end boda boda riding on footpaths and cycle tracks.
1,24,CisNyakundi,"All Bodas should be in a Sacco just like Matatus. What prevents them? They make thousands...And if one Boda misbehaves, the Sacco is answerable","RT @CisNyakundi: All Bodas should be in a Sacco just like Matatus. What prevents them? They make thousands...And if one Boda misbehaves, th…"
1,422,_fels1,"Boda boda guys have always been rogue, irrational and acted in total disregard to the law. Uhuru seem to have known that today. They have never favored any gender in their unruliness. There is need to bring order in the sector, but we cannot treat diarrhea by stitching the anus.","RT @_fels1: Boda boda guys have always been rogue, irrational and acted in total disregard to the law. Uhuru seem to have known that today.…"
1,5,NationAfrica,"Nairobi court fines 200 boda boda riders Sh35, 000 each
https://t.co/rzHmwm82WH https://t.co/Xnqo1EIzYk","RT @NationAfrica: Nairobi court fines 200 boda boda riders Sh35, 000 each
https://t.co/rzHmwm82WH https://t.co/Xnqo1EIzYk"
1,422,_fels1,"Boda boda guys have always been rogue, irrational and acted in total disregard to the law. Uhuru seem to have known that today. They have never favored any gender in their unruliness. There is need to bring order in the sector, but we cannot treat diarrhea by stitching the anus.","RT @_fels1: Boda boda guys have always been rogue, irrational and acted in total disregard to the law. Uhuru seem to have known that today.…"
1,2,zac124,"@Dan_Ogeto Boda boda are playing chess. Checkmate. If no boda boda in CBD then people will demand transport. The cycle will return and the problem continues. Damned if you do, damned if you don't.",RT @zac124: @Dan_Ogeto Boda boda are playing chess. Checkmate. If no boda boda in CBD then people will demand transport. The cycle will ret…
1,8,KiwoiKiwoi,"@Asmali77 2m boda bodas, no policy, legal or regulatory framework = Impunity. The sector leads in murder, kidnapping and abduction, theft, possession and usage of drugs, sexual assault &amp;  robbery with violence according to crime research reports. Untouchable because these are votes.Period.","RT @KiwoiKiwoi: @Asmali77 2m boda bodas, no policy, legal or regulatory framework = Impunity. The sector leads in murder, kidnapping and ab…"
1,810,wacuka_,this is what those boda guys deserve. https://t.co/s4U4HgMZIx,RT @wacuka_: this is what those boda guys deserve.
