date,county_id,county_name,contamination_index,cholera_cases,health_facility_capacity,road_accessibility_score,security_incident_rate,health_worker_obstruction,displaced_population,displacement_direction_county_id,market_activity_index,food_price_index,misinformation_signal
2024-05-09,41,Kisumu,1.0,244109844551284345449071289840447782912,0.05,1.0,12,0.121,901281,40,0.05,2.853,0.9075
2024-05-09,42,Homa Bay,1.0,18528743673317584888054461497344,0.05,1.0,8,0.0898,792543,45,0.05,2.604,0.8668
2024-05-09,43,Migori,1.0,273326987098629305248948158464,0.05,1.0,9,0.0864,793398,45,0.05,2.5842,0.7931
2024-05-09,44,Kisii,1.0,331581010613044935856939436343296,0.05,1.0,7,0.0666,955652,45,0.05,2.9362,1.0
2024-05-09,45,Nyamira,1.0,1622543376007795077237702656,0.05,1.0,3,0.0255,408948,43,0.2493,2.2275,0.5715
2024-05-09,46,Nairobi,1.0,394038498402593001561541319418070115024896,0.05,1.0,12,0.1181,3424840,15,0.05,2.8544,1.0
2024-05-10,0,Mombasa,1.0,6812715268551709258940416,0.05,1.0,18,0.1796,866929,1,0.05,2.4622,0.9111
2024-05-10,1,Kwale,1.0,577350381722267958321872896,0.05,1.0,4,0.0378,626463,0,0.05,2.7761,1.0
2024-05-10,2,Kilifi,1.0,1328776230006770936009530292568064,0.05,0.9823,10,0.0965,1155886,0,0.05,3.4367,1.0
2024-05-10,3,Tana River,1.0,1877039788463497074983318627018201890816,0.05,0.9946,7,0.0752,271192,4,0.05,3.5,1.0
2024-05-10,4,Lamu,1.0,24010331540785709317095424,0.05,1.0,8,0.0855,112868,2,0.05,2.9624,0.8295
2024-05-10,5,Taita-Taveta,1.0,7144072493014997386374676480,0.05,1.0,7,0.0757,253535,1,0.05,2.8683,1.0
2024-05-10,6,Garissa,1.0,32462253380465496767064747796265435136,0.05,0.9531,10,0.0958,745732,7,0.05,3.5,1.0
2024-05-10,7,Wajir,1.0,10418596941483550421049377868400820224,0.05,0.9168,12,0.1303,672005,8,0.05,3.5,1.0
2024-05-10,8,Mandera,1.0,104883501987824529938841600,0.05,0.896,4,0.033,817560,7,0.05,3.3411,1.0
2024-05-10,9,Marsabit,1.0,23709680081742610708637997941477209014272,0.05,0.8124,9,0.0847,395559,8,0.05,3.5,1.0
2024-05-10,10,Isiolo,1.0,7617279483209283224765965007175113905488957276160,0.05,1.0,7,0.067,238517,11,0.05,3.5,1.0
2024-05-10,11,Meru,1.0,493750099831598822756404049215488,0.05,1.0,10,0.1036,1299353,12,0.05,3.5,1.0
2024-05-10,12,Tharaka-Nithi,1.0,69499990639350742847280119808,0.05,1.0,14,0.1345,307075,11,0.05,3.2555,1.0
2024-05-10,13,Embu,1.0,16238873719965253220014551071719424,0.05,1.0,12,0.1228,477981,19,0.05,3.0379,0.9184
2024-05-10,14,Kitui,1.0,372478449603272032536704676129351829291008,0.05,0.9819,9,0.0822,965400,2,0.05,3.5,1.0
2024-05-10,15,Machakos,1.0,705370477211623159785471462679258616047861760,0.05,1.0,9,0.0958,1119956,13,0.05,3.2825,1.0
2024-05-10,16,Makueni,1.0,258731334722492946431362841668747264,0.05,1.0,6,0.0641,782434,5,0.05,3.2795,1.0
2024-05-10,17,Nyandarua,1.0,51545307201964630265627139496738816,0.05,1.0,6,0.0607,493759,18,0.05,3.0277,1.0
2024-05-10,18,Nyeri,1.0,2222937610498818343002177536,0.05,1.0,16,0.16,576662,19,0.05,2.9261,1.0
2024-05-10,19,Kirinyaga,1.0,334290585235438671233024,0.05,1.0,2,0.0212,421537,18,0.1145,2.4197,0.6294
2024-05-10,20,Murang'a,1.0,61182913926659920535544982929408,0.05,1.0,6,0.0592,777875,19,0.05,2.9127,1.0
2024-05-10,21,Kiambu,1.0,126640192756185667942647120714170897850116866048,0.05,1.0,9,0.0925,1920736,20,0.05,3.0484,1.0
2024-05-10,22,Turkana,1.0,11446970639061858472999205648465920,0.05,0.8797,9,0.0884,976724,23,0.05,3.5,1.0
2024-05-10,23,West Pokot,1.0,6609435725929375512055348114279628800,0.05,1.0,11,0.1095,510859,22,0.05,3.5,1.0
2024-05-10,24,Samburu,1.0,2868720308105876973944132650643454157811351552,0.05,1.0,9,0.0802,281957,11,0.05,3.5,1.0
2024-05-10,25,Trans-Nzoia,1.0,12385108484413072910864939188595195904,0.05,1.0,4,0.0477,793783,23,0.05,3.1263,1.0
2024-05-10,26,Uasin Gishu,1.0,15753894292382149905343699349659408561512382464,0.05,1.0,13,0.1338,987295,25,0.05,3.5,1.0
2024-05-10,27,Elgeyo Marakwet,1.0,25213627045595204791743375849731046867206144,0.05,1.0,5,0.0552,392358,23,0.05,3.5,1.0
2024-05-10,28,Nandi,1.0,65891087649470041401086007518248907411792825679872,0.05,1.0,8,0.0798,788237,27,0.05,3.5,1.0
2024-05-10,29,Baringo,1.0,361348723603079955157949681909208440288573390848,0.05,1.0,10,0.103,576557,22,0.05,3.5,1.0
2024-05-10,30,Laikipia,1.0,683035475835155715221320463865573517898622697472,0.05,1.0,13,0.1287,445836,18,0.05,3.5,1.0
2024-05-10,31,Nakuru,1.0,1036014974597172184043417474981088308008441733787418624,0.05,1.0,6,0.0633,1835248,32,0.05,3.5,1.0
2024-05-10,32,Narok,1.0,1866056573610894719468423897361207600873472,0.05,1.0,8,0.0827,938429,43,0.05,3.5,1.0
2024-05-10,33,Kajiado,1.0,2874411676393592573717034208070661613482292543488,0.05,1.0,9,0.0954,896815,5,0.05,3.2783,1.0
2024-05-10,34,Kericho,1.0,14822924409356664359994495253455152423087636480,0.05,1.0,16,0.161,768973,44,0.05,3.5,1.0
2024-05-10,35,Bomet,1.0,5565807439077195991354604686575403008,0.05,1.0,9,0.0959,679968,45,0.05,3.1692,1.0
2024-05-10,36,Kakamega,1.0,3905078703967899772344734661624453866914316288,0.05,1.0,11,0.1145,1584044,37,0.05,3.5,1.0
2024-05-10,37,Vihiga,1.0,136554722979498751003049964497157488640,0.05,1.0,9,0.0946,469257,41,0.05,3.1567,1.0
2024-05-10,38,Bungoma,1.0,332679497838318820307513093216854352068608,0.05,1.0,12,0.1148,1340156,25,0.05,3.4099,1.0
2024-05-10,39,Busia,1.0,1864287347164419822143358228717088276480,0.05,1.0,11,0.1086,707292,40,0.05,3.1493,1.0
2024-05-10,40,Siaya,1.0,471840891864125456708077092864,0.05,1.0,14,0.1444,711284,43,0.05,2.5084,0.8534
2024-05-10,41,Kisumu,1.0,6583629400043944381857260039540752515072,0.05,1.0,7,0.073,913994,40,0.05,2.9529,0.9497
2024-05-10,42,Homa Bay,1.0,430433951741990499242343936294912,0.05,1.0,12,0.125,809512,45,0.05,2.6959,0.9347
2024-05-10,43,Migori,1.0,5079535590109209763180533776384,0.05,1.0,10,0.0965,809549,45,0.05,2.6753,0.851
2024-05-10,44,Kisii,1.0,6231126302669970855945918329389056,0.05,1.0,12,0.1149,971212,45,0.05,3.0328,1.0
2024-05-10,45,Nyamira,1.0,27859804456969591989318189056,0.05,1.0,4,0.0478,418402,43,0.2102,2.3129,0.6234
2024-05-10,46,Nairobi,1.0,11674372964911516808657200692955707275739136,0.05,1.0,11,0.1075,3473451,15,0.05,2.9531,1.0
2024-05-11,0,Mombasa,1.0,68342042220906198392111104,0.05,1.0,8,0.0755,883998,1,0.05,2.5543,0.9632
2024-05-11,1,Kwale,1.0,7203076517672102148540727296,0.05,1.0,6,0.062,638480,0,0.05,2.8686,1.0
2024-05-11,2,Kilifi,1.0,20365232511146338412099879334576128,0.05,0.9979,15,0.1465,1170780,0,0.05,3.5,1.0
2024-05-11,3,Tana River,1.0,30073748607885699251270299049475184787456,0.05,1.0,12,0.1252,273429,4,0.05,3.5,1.0
2024-05-11,4,Lamu,1.0,198188367619453070063173632,0.05,1.0,11,0.106,114420,2,0.05,3.0601,0.895
2024-05-11,5,Taita-Taveta,1.0,90369479996902355855172698112,0.05,1.0,12,0.1117,257891,1,0.05,2.9649,1.0
2024-05-11,6,Garissa,1.0,384488419097327396705982392853237596160,0.05,0.9595,10,0.094,750512,7,0.05,3.5,1.0
2024-05-11,7,Wajir,1.0,125931388338512321464836387917350830080,0.05,0.9303,11,0.1104,677467,8,0.05,3.5,1.0
2024-05-11,8,Mandera,1.0,675268375686446280087699456,0.05,0.9134,10,0.1022,827969,7,0.05,3.4407,1.0
2024-05-11,9,Marsabit,1.0,380120233523821691172258750929158749028352,0.05,0.8364,4,0.0392,398770,8,0.05,3.5,1.0
2024-05-11,10,Isiolo,1.0,176747807297536754049951440828577998920739993944064,0.05,1.0,9,0.0859,239991,11,0.05,3.5,1.0
2024-05-11,11,Meru,1.0,4876160135458813218743823460466688,0.05,1.0,8,0.076,1311670,12,0.05,3.5,1.0
2024-05-11,12,Tharaka-Nithi,1.0,694436871974008297385229287424,0.05,1.0,12,0.1193,311379,11,0.05,3.3546,1.0
2024-05-11,13,Embu,1.0,273515567392585429409041525365538816,0.05,1.0,18,0.1807,484510,19,0.05,3.1384,0.9954
2024-05-11,14,Kitui,1.0,8001596398755811075920909827113423151824896,0.05,0.9945,5,0.06,973939,2,0.05,3.5,1.0
2024-05-11,15,Machakos,1.0,27665483645671685950619457255742269740143345664,0.05,1.0,15,0.1513,1135054,13,0.05,3.3793,1.0
2024-05-11,16,Makueni,1.0,4470992334014854599850827133696868352,0.05,1.0,13,0.1351,792694,5,0.05,3.3798,1.0
2024-05-11,17,Nyandarua,1.0,1015886427556495611755083622669877248,0.05,1.0,7,0.07,500985,18,0.05,3.1221,1.0
2024-05-11,18,Nyeri,1.0,26221696384423040655455944704,0.05,1.0,10,0.0968,585786,19,0.05,3.0219,1.0
2024-05-11,19,Kirinyaga,1.0,3434427431213901514014720,0.05,0.9976,14,0.1397,430980,18,0.05,2.5102,0.7059
2024-05-11,20,Murang'a,1.0,1111297096616039978375272908980224,0.05,1.0,8,0.0862,791813,19,0.05,3.0057,1.0
2024-05-11,21,Kiambu,1.0,5584418122904170565383732585447552909669723799552,0.05,1.0,13,0.1377,1945585,20,0.05,3.1504,1.0
2024-05-11,22,Turkana,1.0,113802434753258872208244363034099712,0.05,0.8908,8,0.0819,985649,23,0.05,3.5,1.0
2024-05-11,23,West Pokot,1.0,97934636916930397307782109009165680640,0.05,1.0,9,0.0847,516378,22,0.05,3.5,1.0
2024-05-11,24,Samburu,1.0,59619950374111612400490211442463848783557951488,0.05,1.0,12,0.122,283375,11,0.05,3.5,1.0
2024-05-11,25,Trans-Nzoia,1.0,213883094177705010369127544425744957440,0.05,1.0,17,0.1723,803610,23,0.05,3.2272,1.0
2024-05-11,26,Uasin Gishu,1.0,403475180320447481116528606104749595701089927168,0.05,1.0,14,0.1356,996089,25,0.05,3.5,1.0
2024-05-11,27,Elgeyo Marakwet,1.0,488951098467730312316084487868298529607778304,0.05,1.0,14,0.1376,395464,23,0.05,3.5,1.0
2024-05-11,28,Nandi,1.0,1907798590779304060314555043586507889031173583667200,0.05,1.0,6,0.0656,793110,27,0.05,3.5,1.0
2024-05-11,29,Baringo,1.0,8856569308236877814894963887147734771529689333760,0.05,1.0,16,0.1622,581067,22,0.05,3.5,1.0
2024-05-11,30,Laikipia,1.0,18862876831560202274440021228072793049103379464192,0.05,1.0,15,0.1442,449472,18,0.05,3.5,1.0
2024-05-11,31,Nakuru,1.0,51963076979946256418648352123990025190881613260680855552,0.05,1.0,10,0.1041,1851595,32,0.05,3.5,1.0
2024-05-11,32,Narok,1.0,48630525530639999287139339788517353166209024,0.05,1.0,15,0.1492,949400,43,0.05,3.5,1.0
2024-05-11,33,Kajiado,1.0,135459939728576053898403635062124433969512531886080,0.05,1.0,16,0.1592,907866,5,0.05,3.3771,1.0
2024-05-11,34,Kericho,1.0,402914873621999498572645630428197834984412676096,0.05,1.0,12,0.1232,775662,44,0.05,3.5,1.0
2024-05-11,35,Bomet,1.0,137346072955135237588115389008207413248,0.05,1.0,6,0.0616,689753,45,0.05,3.2677,1.0
2024-05-11,36,Kakamega,1.0,106006781304585545252730294563148371446867165184,0.05,1.0,9,0.0924,1598219,37,0.05,3.5,1.0
2024-05-11,37,Vihiga,1.0,2772278731336160885639452402926984626176,0.05,1.0,13,0.1338,475294,41,0.05,3.2575,1.0
2024-05-11,38,Bungoma,1.0,7925312167366430333417024548220908792184832,0.05,1.0,6,0.0682,1356676,25,0.05,3.5,1.0
2024-05-11,39,Busia,1.0,44489233981986867910453079315523380969472,0.05,1.0,8,0.0837,716611,40,0.05,3.2463,1.0
2024-05-11,40,Siaya,1.0,8170235674743302730435665068032,0.05,1.0,10,0.0954,725378,43,0.05,2.6035,0.9284
2024-05-11,41,Kisumu,1.0,180212157488053728175173336229602735947776,0.05,1.0,6,0.0577,926072,40,0.05,3.0515,0.99
2024-05-11,42,Homa Bay,1.0,10173050225168915966993631130157056,0.05,1.0,6,0.0637,825633,45,0.05,2.7884,0.9927
2024-05-11,43,Migori,1.0,96033875290129683673492291059712,0.05,1.0,11,0.1129,824892,45,0.05,2.7694,0.9198
2024-05-11,44,Kisii,1.0,118769609475719799585685072498393088,0.05,1.0,10,0.0937,985994,45,0.05,3.1303,1.0
2024-05-11,45,Nyamira,1.0,486251060461382844992809074688,0.05,1.0,12,0.1217,427383,43,0.1117,2.4022,0.7105
2024-05-11,46,Nairobi,1.0,349923248286760095736531140002554099869417472,0.05,1.0,4,0.0383,3519631,15,0.05,3.0535,1.0
2024-05-12,0,Mombasa,1.0,694562570130209974194798592,0.05,1.0,10,0.1015,900214,1,0.05,2.6502,0.995
2024-05-12,1,Kwale,1.0,91352844955622476485352226816,0.05,1.0,13,0.1309,649897,0,0.05,2.9621,1.0
2024-05-12,2,Kilifi,1.0,316339727760664603722530475716116480,0.05,0.9981,10,0.102,1184930,0,0.05,3.5,1.0
2024-05-12,3,Tana River,1.0,485966766203999705473542420573543322353664,0.05,1.0,12,0.1233,275554,4,0.05,3.5,1.0
2024-05-12,4,Lamu,1.0,1650481248001536115899105280,0.05,1.0,7,0.0706,115895,2,0.05,3.1615,0.9332
2024-05-12,5,Taita-Taveta,1.0,1156027786678227826048625541120,0.05,1.0,7,0.0719,262029,1,0.05,3.0614,1.0
2024-05-12,6,Garissa,1.0,4585687028364209490219243273494756065280,0.05,0.9668,4,0.0337,755053,7,0.05,3.5,1.0
2024-05-12,7,Wajir,1.0,1534917799065597814645119312139617566720,0.05,0.9371,10,0.1036,682656,8,0.05,3.5,1.0
2024-05-12,8,Mandera,1.0,4383411989059080944816750592,0.05,0.9272,9,0.0864,837857,7,0.05,3.5,1.0
2024-05-12,9,Marsabit,1.0,6153180196166496309332313173834546238455808,0.05,0.8493,11,0.1096,401820,8,0.05,3.5,1.0
2024-05-12,10,Isiolo,1.0,4131467272019491185888471891510235873201132119523328,0.05,1.0,11,0.1028,241391,11,0.05,3.5,1.0
2024-05-12,11,Meru,1.0,48497258128504133029358348508594176,0.05,1.0,6,0.0649,1323371,12,0.05,3.5,1.0
2024-05-12,12,Tharaka-Nithi,1.0,7005196847745229812201284435968,0.05,1.0,6,0.0589,315468,11,0.05,3.454,1.0
2024-05-12,13,Embu,1.0,4665706701212407743436147886433239040,0.05,1.0,12,0.113,490713,19,0.05,3.2352,1.0
2024-05-12,14,Kitui,1.0,173842507383551651556188471564126800859627520,0.05,1.0,12,0.1209,982051,2,0.05,3.5,1.0
2024-05-12,15,Machakos,1.0,1098075927308590394432552616862751753097315352576,0.05,1.0,6,0.0573,1149397,13,0.05,3.4801,1.0
2024-05-12,16,Makueni,1.0,78165812992110550396990872773323653120,0.05,1.0,7,0.0639,802441,5,0.05,3.4778,1.0
2024-05-12,17,Nyandarua,1.0,20288438180376241364273191420677849088,0.05,1.0,6,0.0582,507849,18,0.05,3.2211,1.0
2024-05-12,18,Nyeri,1.0,314201519902144121312267730944,0.05,1.0,11,0.1096,594454,19,0.05,3.1168,1.0
2024-05-12,19,Kirinyaga,1.0,35804635866782346311106560,0.05,1.0,9,0.0917,439951,18,0.05,2.6033,0.7838
2024-05-12,20,Murang'a,1.0,20488348253732725945252864631767040,0.05,1.0,3,0.0317,805054,19,0.05,3.1008,1.0
2024-05-12,21,Kiambu,1.0,249329363382033885277633026288040132687405959348224,0.05,1.0,13,0.1348,1969191,20,0.05,3.2515,1.0
2024-05-12,22,Turkana,1.0,1139680113771071186725151357630676992,0.05,0.9029,11,0.1077,994128,23,0.05,3.5,1.0
2024-05-12,23,West Pokot,1.0,1461810860523962134043175699726353825792,0.05,1.0,9,0.0914,521621,22,0.05,3.5,1.0
2024-05-12,24,Samburu,1.0,1247972197323710024095876415578079052125024813056,0.05,1.0,12,0.1214,284722,11,0.05,3.5,1.0
2024-05-12,25,Trans-Nzoia,1.0,3726467534587074949314115681862046187520,0.05,1.0,7,0.0666,812946,23,0.05,3.3299,1.0
2024-05-12,26,Uasin Gishu,1.0,10425337895945917068345123874352300499361563934720,0.05,1.0,16,0.1642,1004443,25,0.05,3.5,1.0
2024-05-12,27,Elgeyo Marakwet,1.0,9567209753537820079470040035622601298844581888,0.05,1.0,13,0.1356,398414,23,0.05,3.5,1.0
2024-05-12,28,Nandi,1.0,55701380526775745979739726184347194046825571628875776,0.05,1.0,11,0.1192,797739,27,0.05,3.5,1.0
2024-05-12,29,Baringo,1.0,218933097969521644783972626935820261978253576634368,0.05,1.0,10,0.1077,585351,22,0.05,3.5,1.0
2024-05-12,30,Laikipia,1.0,525961532878110065430975644717230237011572491812864,0.05,1.0,8,0.0729,452926,18,0.05,3.5,1.0
2024-05-12,31,Nakuru,1.0,2635753687253795129248105894274034427577941492171091738624,0.05,1.0,10,0.1019,1867125,32,0.05,3.5,1.0
2024-05-12,32,Narok,1.0,1281998532215123133602304162331036235667079168,0.05,1.0,8,0.0794,959823,43,0.05,3.5,1.0
2024-05-12,33,Kajiado,1.0,6460341071347907841763128246765815373148684407537664,0.05,1.0,6,0.0669,918364,5,0.05,3.4783,1.0
2024-05-12,34,Kericho,1.0,11065909073343983876572280979281357630671463383040,0.05,1.0,11,0.115,782016,44,0.05,3.5,1.0
2024-05-12,35,Bomet,1.0,3442704170394070258233839411349086535680,0.05,1.0,11,0.1086,699049,45,0.05,3.3689,1.0
2024-05-12,36,Kakamega,1.0,2907321367576004197647406017797667204362426908672,0.05,1.0,14,0.1377,1611686,37,0.05,3.5,1.0
2024-05-12,37,Vihiga,1.0,56889389554237126111421040847654412615680,0.05,1.0,15,0.1465,481029,41,0.05,3.359,1.0
2024-05-12,38,Bungoma,1.0,190698962157716269807261170385820226026471424,0.05,1.0,12,0.1196,1372370,25,0.05,3.5,1.0
2024-05-12,39,Busia,1.0,1074155928229599303715117716778227475677184,0.05,1.0,9,0.0873,725464,40,0.05,3.3466,1.0
2024-05-12,40,Siaya,1.0,143618732101569216149992775876608,0.05,1.0,14,0.1415,738768,43,0.05,2.698,0.9769
2024-05-12,41,Kisumu,1.0,5000583747469101711897240587683996115140608,0.05,1.0,14,0.1413,937546,40,0.05,3.1503,1.0
2024-05-12,42,Homa Bay,1.0,244085038654519197419898194343493632,0.05,1.0,7,0.0625,840948,45,0.05,2.88,1.0
2024-05-12,43,Migori,1.0,1844114046168824294487404216057856,0.05,1.0,10,0.1039,839468,45,0.05,2.8635,0.9743
2024-05-12,44,Kisii,1.0,2295972683736786354349601052854059008,0.05,1.0,8,0.0797,1000037,45,0.05,3.2309,1.0
2024-05-12,45,Nyamira,1.0,8623404901487432605355451875328,0.05,1.0,7,0.0731,435915,43,0.05,2.4938,0.7755
2024-05-12,46,Nairobi,1.0,10606066540272255075966152935821111023900819456,0.05,1.0,15,0.1481,3563502,15,0.05,3.1525,1.0
2024-05-13,0,Mombasa,1.0,7141922132025577036503318528,0.05,1.0,12,0.1187,915619,1,0.05,2.7468,1.0
2024-05-13,1,Kwale,1.0,1173163656037412284552758427648,0.05,1.0,7,0.0704,660743,0,0.05,3.0582,1.0
2024-05-13,2,Kilifi,1.0,4979002849104410796019017856025886720,0.05,1.0,7,0.0746,1198372,0,0.05,3.5,1.0
2024-05-13,3,Tana River,1.0,7925919685326735672095549713882835968851968,0.05,1.0,7,0.0662,277573,4,0.05,3.5,1.0
2024-05-13,4,Lamu,1.0,13892596852871990063904325632,0.05,1.0,10,0.1038,117296,2,0.05,3.2635,0.9859
2024-05-13,5,Taita-Taveta,1.0,14997490232908078197951315312640,0.05,1.0,8,0.0744,265960,1,0.05,3.1592,1.0
2024-05-13,6,Garissa,1.0,55181656174763884565172589642626579300352,0.05,0.9762,6,0.0602,759367,7,0.05,3.5,1.0
2024-05-13,7,Wajir,1.0,18869854184955788609478892715634581307392,0.05,0.9471,10,0.1086,687586,8,0.05,3.5,1.0
2024-05-13,8,Mandera,1.0,28612821794242737505294090240,0.05,0.9381,8,0.0771,847251,7,0.05,3.5,1.0
2024-05-13,9,Marsabit,1.0,100397287984797758483212707184934717904388096,0.05,0.857,6,0.0576,404718,8,0.05,3.5,1.0
2024-05-13,10,Isiolo,1.0,97234690119510063126646028648223896208726574975942656,0.05,1.0,7,0.0719,242721,11,0.05,3.5,1.0
2024-05-13,11,Meru,1.0,486292249394229470973282221509574656,0.05,1.0,4,0.0394,1334487,12,0.05,3.5,1.0
2024-05-13,12,Tharaka-Nithi,1.0,71296275293553790677278431117312,0.05,1.0,5,0.0467,319352,11,0.05,3.5,1.0
2024-05-13,13,Embu,1.0,80505661964777413629268602122309468160,0.05,1.0,11,0.1053,496606,19,0.05,3.3346,1.0
2024-05-13,14,Kitui,1.0,3814002943565803053197159987285354271419138048,0.05,1.0,10,0.1066,989757,2,0.05,3.5,1.0
2024-05-13,15,Machakos,1.0,44078771136173865656156231950904256079458297970688,0.05,1.0,4,0.0394,1163023,13,0.05,3.5,1.0
2024-05-13,16,Makueni,1.0,1381541302040751199320402848096689586176,0.05,1.0,12,0.1152,811700,5,0.05,3.5,1.0
2024-05-13,17,Nyandarua,1.0,409916004681619843790954686614306029568,0.05,1.0,9,0.0916,514370,18,0.05,3.3221,1.0
2024-05-13,18,Nyeri,1.0,3818116800532631594970124386304,0.05,1.0,5,0.0506,602689,19,0.05,3.2161,1.0
2024-05-13,19,Kirinyaga,1.0,378174509440093887687294976,0.05,1.0,6,0.0533,448473,18,0.05,2.6968,0.8249
2024-05-13,20,Murang'a,1.0,382743537471738984368842476391235584,0.05,1.0,5,0.0513,817633,19,0.05,3.1948,1.0
2024-05-13,21,Kiambu,1.0,11263342272048677574858752782732825002607625761718272,0.05,1.0,8,0.0843,1991617,20,0.05,3.3542,1.0
2024-05-13,22,Turkana,1.0,11478756023203520619625667907152773120,0.05,0.9176,7,0.0669,1002183,23,0.05,3.5,1.0
2024-05-13,23,West Pokot,1.0,22015712395519630195670166103917500301312,0.05,1.0,4,0.0423,526601,22,0.05,3.5,1.0
2024-05-13,24,Samburu,1.0,26343283001281185923917405529760038005497894273024,0.05,1.0,9,0.0923,286001,11,0.05,3.5,1.0
2024-05-13,25,Trans-Nzoia,1.0,65616444576133293393405053229555282608128,0.05,1.0,12,0.1201,821815,23,0.05,3.4313,1.0
2024-05-13,26,Uasin Gishu,1.0,271747393938586078753263690968687156233934162886656,0.05,1.0,8,0.0823,1012379,25,0.05,3.5,1.0
2024-05-13,27,Elgeyo Marakwet,1.0,188628558546743970945514370910107876079616131072,0.05,1.0,5,0.0444,401217,23,0.05,3.5,1.0
2024-05-13,28,Nandi,1.0,1638646965673725841519884987212938483068765873859723264,0.05,1.0,4,0.0389,802137,27,0.05,3.5,1.0
2024-05-13,29,Baringo,1.0,5453343140536855299533805384839365192602076487614464,0.05,1.0,11,0.113,589421,22,0.05,3.5,1.0
2024-05-13,30,Laikipia,1.0,14795344732370229257572280938421098428383766748594176,0.05,1.0,6,0.0636,456207,18,0.05,3.5,1.0
2024-05-13,31,Nakuru,1.0,135109357696934879519353525652449941302138797806472189181952,0.05,1.0,7,0.0775,1881878,32,0.05,3.5,1.0
2024-05-13,32,Narok,1.0,34151477311123978620782080905179145652150468608,0.05,1.0,12,0.1152,969724,43,0.05,3.5,1.0
2024-05-13,33,Kajiado,1.0,311633231016661319611671456298133509001526779723120640,0.05,1.0,16,0.1574,928337,5,0.05,3.5,1.0
2024-05-13,34,Kericho,1.0,306762198263681910160921253050799346508513832599552,0.05,1.0,8,0.0876,788053,44,0.05,3.5,1.0
2024-05-13,35,Bomet,1.0,87427664606780858547340602204678990594048,0.05,1.0,13,0.1284,707880,45,0.05,3.4667,1.0
2024-05-13,36,Kakamega,1.0,80569559542489546483846378446246450869732961681408,0.05,1.0,6,0.0641,1624479,37,0.05,3.5,1.0
2024-05-13,37,Vihiga,1.0,1179231676260887323532587504157698975334400,0.05,1.0,14,0.1397,486477,41,0.05,3.4626,1.0
2024-05-13,38,Bungoma,1.0,4631283352701338653417225522243639864530567168,0.05,1.0,6,0.0612,1387279,25,0.05,3.5,1.0
2024-05-13,39,Busia,1.0,26220746456306726475687708758831319127949312,0.05,1.0,6,0.0583,733874,40,0.05,3.4473,1.0
2024-05-13,40,Siaya,1.0,2559423965277635971986201497305088,0.05,1.0,2,0.0203,751488,43,0.05,2.7951,0.9744
2024-05-13,41,Kisumu,1.0,140466172003066409060197870915088265798221824,0.05,1.0,11,0.1179,948446,40,0.05,3.251,1.0
2024-05-13,42,Homa Bay,1.0,5949159087099150143187162430653333504,0.05,1.0,11,0.1159,855497,45,0.05,2.9756,1.0
2024-05-13,43,Migori,1.0,35914267094579468414359262912839680,0.05,1.0,7,0.0659,853315,45,0.05,2.9579,1.0
2024-05-13,44,Kisii,1.0,44974182715581610175674674577928093696,0.05,1.0,10,0.1015,1013378,45,0.05,3.3304,1.0
2024-05-13,45,Nyamira,1.0,155339347290333830310034950586368,0.05,1.0,8,0.0736,444021,43,0.05,2.5874,0.8507
2024-05-13,46,Nairobi,1.0,324858463101920636524084194820300409934526283776,0.05,1.0,9,0.0868,3605179,15,0.05,3.2571,1.0
2024-05-14,0,Mombasa,1.0,74300984555961017008507584512,0.05,1.0,9,0.0942,930254,1,0.05,2.8416,1.0
2024-05-14,1,Kwale,1.0,15267276407276739470262995517440,0.05,1.0,12,0.116,671046,0,0.05,3.1533,1.0
2024-05-14,2,Kilifi,1.0,79295212773990337479847144089316229120,0.05,1.0,11,0.1089,1211142,0,0.05,3.5,1.0
2024-05-14,3,Tana River,1.0,130235391126449326106027298258287746713911296,0.05,1.0,14,0.1407,279491,4,0.05,3.5,1.0
2024-05-14,4,Lamu,1.0,117893980201183625832151646208,0.05,1.0,9,0.0841,118627,2,0.05,3.3646,1.0
2024-05-14,5,Taita-Taveta,1.0,196816190034250912399406019903488,0.05,1.0,7,0.0742,269695,1,0.05,3.2579,1.0
2024-05-14,6,Garissa,1.0,667154228867704263876854337153818827948032,0.05,0.9847,7,0.0702,763465,7,0.05,3.5,1.0
2024-05-14,7,Wajir,1.0,233610562538982504311482455971904333283328,0.05,0.9514,6,0.0611,692269,8,0.05,3.5,1.0
2024-05-14,8,Mandera,1.0,187909861113033235982584905728,0.05,0.9408,7,0.0695,856175,7,0.05,3.5,1.0
2024-05-14,9,Marsabit,1.0,1650306831404043540106836944761548609605861376,0.05,0.8663,8,0.0815,407471,8,0.05,3.5,1.0
2024-05-14,10,Isiolo,1.0,2304985928451522089400594264087465649638288326072991744,0.05,1.0,11,0.1145,243984,11,0.05,3.5,1.0
2024-05-14,11,Meru,1.0,4915558808041038607208846489263538176,0.05,1.0,16,0.1592,1345047,12,0.05,3.5,1.0
2024-05-14,12,Tharaka-Nithi,1.0,732521123574647780497517061341184,0.05,1.0,20,0.2031,323042,11,0.05,3.5,1.0
2024-05-14,13,Embu,1.0,1403412358353487529001671758743498391552,0.05,1.0,13,0.1252,502204,19,0.05,3.4384,1.0
2024-05-14,14,Kitui,1.0,84486892992449997564667129028286159435925028864,0.05,1.0,11,0.1061,997078,2,0.05,3.5,1.0
